district_number,district_name,station_number,station_name,last_name,first_name,party_name,votes
10001,Avalon,52,Conception Bay South,McDonald,Ken,Liberal,141
10001,Avalon, 53A,Conception Bay South,Andrews,Scott,No Affiliation,19
10001,Avalon, 53A,Conception Bay South,Baldwin,Jeannie,NDP-New Democratic Party,14
10001,Avalon, 53A,Conception Bay South,Barnett,Lorraine E.,Conservative,12
10001,Avalon, 53A,Conception Bay South,Byrne-Puumala,Krista,Green Party,1
10001,Avalon, 53A,Conception Bay South,McCreath,Jennifer,Forces et Démocratie - Allier les forces de nos régions,0
10001,Avalon, 53A,Conception Bay South,McDonald,Ken,Liberal,102
10001,Avalon, 53B,Conception Bay South,Andrews,Scott,No Affiliation,22
10001,Avalon, 53B,Conception Bay South,Baldwin,Jeannie,NDP-New Democratic Party,22
10001,Avalon, 53B,Conception Bay South,Barnett,Lorraine E.,Conservative,11
10001,Avalon, 53B,Conception Bay South,Byrne-Puumala,Krista,Green Party,0
10001,Avalon, 53B,Conception Bay South,McCreath,Jennifer,Forces et Démocratie - Allier les forces de nos régions,0
10001,Avalon, 53B,Conception Bay South,McDonald,Ken,Liberal,73
